id_traj,t [s],x [cm],y [cm]
5,6.6,0.012552050755417961,10.66079898307038
5,6.64,0.08101505397055153,10.659527177102472
5,6.68,0.1499019925083242,10.68107637220628
5,6.72,0.21836499572345774,10.679804566238376
5,6.76,0.286827998938594,10.678532760270462
5,6.8,0.3552910021537275,10.677260954302554
5,6.84,0.4469989417632097,10.69838621408372
5,6.88,0.515038009655708,10.6742934070441
5,6.92,0.5835010128708429,10.673021601076188
5,6.96,0.6519640160859779,10.671749795108283
5,7.0,0.6971820829067641,10.648080923391303
5,7.04,0.7428240850501882,10.647233052746028
5,7.08,0.7884660871936111,10.646385182100758
5,7.12,0.8112870882653203,10.64596124677812
5,7.16,0.834532024659669,10.668358312527197
5,7.2,0.8349559599823067,10.691179313598907
5,7.24,0.8582008963766528,10.713576379347986
5,7.28,0.8582008963766528,10.713576379347986
5,7.32,0.881445832771,10.735973445097065
5,7.36,0.9046907691653486,10.758370510846134
5,7.4,0.9283596408823324,10.80358857766692
5,7.44,0.9292075115276041,10.849230579810342
5,7.48,0.9304793174955122,10.91769358302548
5,7.52,0.9089301223917071,10.98658052156325
5,7.56,0.9102019283596167,11.055043524778386
5,7.6,0.9114737343275235,11.123506527993518
5,7.64,0.8899245392237236,11.192393466531291
5,7.68,0.8451304077255712,11.238883339319985
5,7.72,0.8007602115500565,11.308194213180395
5,7.76,0.7563900153745421,11.377505087040793
5,7.8,0.7115958838763896,11.42399495982949
5,7.84,0.6668017523782386,11.470484832618189
5,7.88,0.6224315562027227,11.539795706478598
5,7.92,0.554816423632861,11.586709514589923
5,7.96,0.48677735574036246,11.610802321629546
5,8.0,0.395917286776152,11.635319063991801
5,8.04,0.30548115313457813,11.682656807425772
5,8.08,0.23786602056471495,11.729570615537106
5,8.12,0.14700595160050453,11.754087357899357
5,8.16,0.07939081903064268,11.801001166010684
5,8.2,0.011351751138144319,11.825093973050308
5,8.24,-0.05668731675435534,11.849186780089928
5,8.28,-0.1243024493242172,11.896100588201259
5,8.32,-0.1914936465714445,11.965835397384302
5,8.36,-0.23586384274695776,12.035146271244706
5,8.4,-0.3030550399941851,12.10488108042775
5,8.44,-0.3706701725640489,12.151794888539083
5,8.48,-0.4150403687395629,12.221105762399489
6,0.0,-0.014352500181329069,-0.0
6,0.04,0.0549583736790775,0.044370196175515894
6,0.08,0.10144824646777202,0.0891643276736644
6,0.12,0.14836205457910437,0.15677946024353015
6,0.16,0.19485192736779888,0.20157359174167605
6,0.2,0.21852079908478395,0.24679165856246754
6,0.24,0.2417657354791299,0.2691887243115444
6,0.28,0.21979260505269083,0.31525466177760375
6,0.32,0.2202165403753274,0.3380756628493132
6,0.36,0.19781947462625182,0.36132059924365784
6,0.4,0.19866734527152355,0.40696260138708457
6,0.44,0.17627027952244798,0.43020753778143184
6,0.48,0.17754208549035622,0.4986705409965679
6,0.52,0.17838995613562794,0.5443125431399894
6,0.56,0.1788138914582618,0.5671335442117043
6,0.6,0.17966176210353615,0.6127755463551282
6,0.64,0.18008569742617136,0.6355965474268326
6,0.68,0.18050963274880785,0.6584175484985472
6,0.72,0.18135750339408088,0.7040595506419713
6,0.76,0.18220537403935128,0.7497015527853954
6,0.8,0.20629818107897152,0.8177406206778886
6,0.84,0.20714605172424458,0.8633826228213127
6,0.88,0.23123885876386613,0.9314216907138162
6,0.92,0.23208672940913783,0.9770636928572404
6,0.96,0.21053753430533273,1.0459506313950064
6,1.0,0.21096146962796794,1.0687716324667185
6,1.04,0.18898833920152758,1.114837569932778
6,1.08,0.1894122745241641,1.1376585710044902
6,1.12,0.16743914409772634,1.1837245084705492
6,1.16,0.16786307942036155,1.2065455095422615
6,1.2,0.1458899489939212,1.2526114470083154
6,1.24,0.14673781963919424,1.2982534491517421
6,1.28,0.17040669135617795,1.3434715159725286
